group	y
1	0.109911591902399
2	0.794930920682851
3	0.18377361584873
4	0.0531783890127346
5	0.556225329480098
6	0.84046601662206
7	0.972061852805058
8	0.418445510138094
9	0.118428367113249
10	0.698247679193343
11	0.121762082902798
12	0.69717630923565
13	0.561025078816015
14	0.246321551672843
15	0.276537659852542
16	0.331785180196696
17	0.103711230595162
18	0.310531264151203
19	0.505940866001543
20	0.205483907152652
21	0.796677322227508
22	0.498777100266312
23	0.590796045748422
24	0.3889894236121
25	0.335544140645586
26	0.24151267549343
27	0.178049906161686
28	0.656148237370845
29	0.28092671089324
30	0.0515784208432241
31	0.0271183197737429
32	0.529225820359449
33	0.909912171516825
34	0.220699052397614
35	0.507522976403434
36	0.814417046710109
37	0.15117084273791
38	0.937508666005709
39	0.89667534256814
40	0.341059526529567
41	0.11616614291484
42	0.298490515404064
43	0.817612347937564
44	0.719413283059148
45	1
46	0.46566432395491
47	0.443207439696257
48	0.220201357904016
49	0.205407278061248
50	0.968191532339685
51	0.693940588872678
52	0.199647855021149
53	0.0512774827907703
54	0.532685289795581
55	0.979032924579985
56	0.726086569198994
57	0.720803976393793
58	0.171847045614053
59	0.41021296634148
60	0.41248603338732
61	0.264912146182062
62	0.8995906203273
63	0.236275957580101
64	0
65	0.677099278234221
66	0.313101440374419
67	0.494398472687162
68	0.869826598513512
69	0.554443753274614
70	0.798326527579671
71	0.175980535310818
72	0.117974076396443
73	0.249989161779499
74	0.164791770807548
75	0.919734970286527
76	0.761760486726183
77	0.0824269090475199
78	0.81348547854811
79	0.725214123279214
80	0.296578085137008
81	0.457137247302184
82	0.716278711492723
83	0.16702136925266
84	0.325969109423189
85	0.413448339828786
86	0.0693518679417141
87	0.0245567961518434
88	0.179147310280486
89	0.0804181817463126
90	0.190377814609133
91	0.486500942907106
92	0.536544691801688
93	0.245004636237347
94	0.0857021911313244
95	0.927111760764227
96	0.106944433659828
97	0.238313304518881
98	0.119140951419835
99	0.265248441232331
100	0.525579338881621
101	0.109911591902399
102	0.794930920682851
103	0.18377361584873
104	0.0531783890127346
105	0.556225329480098
106	0.84046601662206
107	0.972061852805058
108	0.418445510138094
109	0.118428367113249
110	0.698247679193343
111	0.121762082902798
112	0.69717630923565
113	0.561025078816015
114	0.246321551672843
115	0.276537659852542
116	0.331785180196696
117	0.103711230595162
118	0.310531264151203
119	0.505940866001543
120	0.205483907152652
121	0.796677322227508
122	0.498777100266312
123	0.590796045748422
124	0.3889894236121
125	0.335544140645586
126	0.24151267549343
127	0.178049906161686
128	0.656148237370845
129	0.28092671089324
130	0.0515784208432241
131	0.0271183197737429
132	0.529225820359449
133	0.909912171516825
134	0.220699052397614
135	0.507522976403434
136	0.814417046710109
137	0.15117084273791
138	0.937508666005709
139	0.89667534256814
140	0.341059526529567
141	0.11616614291484
142	0.298490515404064
143	0.817612347937564
144	0.719413283059148
145	1
146	0.46566432395491
147	0.443207439696257
148	0.220201357904016
149	0.205407278061248
150	0.968191532339685
151	0.693940588872678
152	0.199647855021149
153	0.0512774827907703
154	0.532685289795581
155	0.979032924579985
156	0.726086569198994
157	0.720803976393793
158	0.171847045614053
159	0.41021296634148
160	0.41248603338732
161	0.264912146182062
162	0.8995906203273
163	0.236275957580101
164	0
165	0.677099278234221
166	0.313101440374419
167	0.494398472687162
168	0.869826598513512
169	0.554443753274614
170	0.798326527579671
171	0.175980535310818
172	0.117974076396443
173	0.249989161779499
174	0.164791770807548
175	0.919734970286527
176	0.761760486726183
177	0.0824269090475199
178	0.81348547854811
179	0.725214123279214
180	0.296578085137008
181	0.457137247302184
182	0.716278711492723
183	0.16702136925266
184	0.325969109423189
185	0.413448339828786
186	0.0693518679417141
187	0.0245567961518434
188	0.179147310280486
189	0.0804181817463126
